cast,crew,id
"[{'cast_id': 2, 'character': 'Wilson', 'credit_id': '52fe4672c3a36847f80ff879', 'gender': 2, 'id': 10158, 'name': 'Robert Mitchum', 'order': 0, 'profile_path': '/q8imDThRFNQnfyRxadlBrKzGp4u.jpg'}, {'cast_id': 3, 'character': 'Lisa Kennedy', 'credit_id': '52fe4672c3a36847f80ff87d', 'gender': 1, 'id': 130054, 'name': 'Ursula Thiess', 'order': 1, 'profile_path': '/gDcNesmzYO2BrI88BOgY6snp1dA.jpg'}, {'cast_id': 4, 'character': 'Col. Escobar', 'credit_id': '52fe4672c3a36847f80ff881', 'gender': 0, 'id': 29273, 'name': 'Gilbert Roland', 'order': 2, 'profile_path': '/ofMih1UHoO2zXXbBhtxRLB66xev.jpg'}]","[{'credit_id': '52fe4672c3a36847f80ff875', 'department': 'Directing', 'gender': 0, 'id': 2087, 'job': 'Director', 'name': 'Richard Fleischer', 'profile_path': '/pChGBiYPxqPfozB7GlDFCIjCQxs.jpg'}]",44022
"[{'cast_id': 1001, 'character': 'Pauline', 'credit_id': '52fe45dec3a36847f80df1f1', 'gender': 0, 'id': 938143, 'name': 'Annabelle Larsen', 'order': 0, 'profile_path': None}, {'cast_id': 1002, 'character': 'Robbie', 'credit_id': '52fe45dec3a36847f80df1f5', 'gender': 0, 'id': 153875, 'name': 'Roger Kabler', 'order': 1, 'profile_path': None}, {'cast_id': 1003, 'character': 'Marjorie', 'credit_id': '52fe45dec3a36847f80df1f9', 'gender': 0, 'id': 938144, 'name': 'Mary McLain', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe45dec3a36847f80df1ed', 'department': 'Directing', 'gender': 0, 'id': 938142, 'job': 'Director', 'name': 'John Feldman', 'profile_path': None}]",41810
"[{'cast_id': 4, 'character': 'Himself', 'credit_id': '5496ec80c3a3686ae3006583', 'gender': 0, 'id': 1402229, 'name': 'Gary Bauer', 'order': 1, 'profile_path': None}, {'cast_id': 5, 'character': 'Himself', 'credit_id': '5496ec9dc3a36831b8003f33', 'gender': 0, 'id': 1402230, 'name': 'Chip Berlet', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe47159251416c910697ef', 'department': 'Directing', 'gender': 0, 'id': 223277, 'job': 'Director', 'name': 'Kate Davis', 'profile_path': None}]",39398
[],[],64522
"[{'cast_id': 6, 'character': 'Col John Beetham', 'credit_id': '52fe4739c3a36847f812a249', 'gender': 2, 'id': 29999, 'name': 'Warner Baxter', 'order': 0, 'profile_path': '/bsM0YTzy9EIRdk71eoOw4s9qKQV.jpg'}, {'cast_id': 7, 'character': 'Eve Mannering Durand', 'credit_id': '52fe4739c3a36847f812a24d', 'gender': 0, 'id': 22616, 'name': 'Lois Moran', 'order': 1, 'profile_path': '/1RBgdy63Sid2sWSx6YrLqXSED1k.jpg'}, {'cast_id': 8, 'character': 'Police Insp. Charlie Chan', 'credit_id': '52fe4739c3a36847f812a251', 'gender': 0, 'id': 139251, 'name': 'E.L. Park', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4739c3a36847f812a22d', 'department': 'Directing', 'gender': 2, 'id': 129422, 'job': 'Director', 'name': 'Irving Cummings', 'profile_path': None}]",47571
"[{'cast_id': 1, 'character': 'Himself (archive footage)', 'credit_id': '52fe4365c3a36847f8051265', 'gender': 2, 'id': 22979, 'name': 'Dean Reed', 'order': 0, 'profile_path': '/w8dacKGcUsXOp8CyAZQMJDGcCMY.jpg'}, {'cast_id': 5, 'character': 'Himself', 'credit_id': '52fe4365c3a36847f8051275', 'gender': 2, 'id': 12647, 'name': 'Armin Mueller-Stahl', 'order': 1, 'profile_path': '/77rn5ZNosxPjBtYAIQg2U4ip2Sc.jpg'}, {'cast_id': 6, 'character': 'Celino Bleiweiss', 'credit_id': '52fe4365c3a36847f8051279', 'gender': 0, 'id': 30788, 'name': 'Celino Bleiweiß', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4365c3a36847f805126b', 'department': 'Directing', 'gender': 0, 'id': 28579, 'job': 'Director', 'name': 'Leopold Grün', 'profile_path': None}]",2692
"[{'cast_id': 4, 'character': 'Man', 'credit_id': '52fe474ac3a36847f812d6e3', 'gender': 2, 'id': 2413, 'name': 'Dominique Pinon', 'order': 0, 'profile_path': '/uXS9jinsWVT1ZWAz8rj9ifCy9qS.jpg'}]","[{'credit_id': '52fe474ac3a36847f812d6d3', 'department': 'Directing', 'gender': 2, 'id': 2419, 'job': 'Director', 'name': 'Jean-Pierre Jeunet', 'profile_path': '/u3QmPbF9gdTTLsAHS97ic93gg6S.jpg'}]",47860
"[{'cast_id': 2, 'character': 'Capt. Storm', 'credit_id': '52fe4a019251416c750da887', 'gender': 0, 'id': 535207, 'name': 'Mark Dana', 'order': 0, 'profile_path': '/pxShlVRHMOYW6vLBbINCZnK4aC4.jpg'}, {'cast_id': 4, 'character': 'Sylvia Quentin', 'credit_id': '52fe4a019251416c750da88f', 'gender': 0, 'id': 94765, 'name': 'Diane Brewster', 'order': 1, 'profile_path': '/t7gRA5LwID5uMkTBRP4hcqGEXYn.jpg'}, {'cast_id': 3, 'character': 'Simira', 'credit_id': '52fe4a019251416c750da88b', 'gender': 1, 'id': 168082, 'name': 'Ziva Rodann', 'order': 2, 'profile_path': '/xHN3q1Y0AnoyJyuY4pdNPOTEsiZ.jpg'}]","[{'credit_id': '52fe4a019251416c750da883', 'department': 'Directing', 'gender': 2, 'id': 97573, 'job': 'Director', 'name': 'Lee Sholem', 'profile_path': None}]",98116
[],"[{'credit_id': '52fe438cc3a36847f805cb0d', 'department': 'Directing', 'gender': 0, 'id': 31022, 'job': 'Director', 'name': 'Marv Newland', 'profile_path': None}]",3171
"[{'cast_id': 4, 'character': 'Joe Weber', 'credit_id': '52fe4563c3a368484e0578e5', 'gender': 2, 'id': 21030, 'name': 'Michael Moriarty', 'order': 0, 'profile_path': '/vWDVdQpYvCS0ez1z0zk5N9BffY9.jpg'}, {'cast_id': 5, 'character': 'Jeremy Weber', 'credit_id': '52fe4563c3a368484e0578e9', 'gender': 0, 'id': 543586, 'name': 'Ricky Addison Reed', 'order': 1, 'profile_path': None}, {'cast_id': 6, 'character': 'Van Meer', 'credit_id': '52fe4563c3a368484e0578ed', 'gender': 0, 'id': 26959, 'name': 'Samuel Fuller', 'order': 2, 'profile_path': '/yC1rWSkV8crevItmlRz056GOTMf.jpg'}]","[{'credit_id': '52fe4563c3a368484e0578d5', 'department': 'Directing', 'gender': 2, 'id': 19266, 'job': 'Director', 'name': 'Larry Cohen', 'profile_path': '/jB85d7bfXoIWW2nKxMe7fQJQ7rC.jpg'}]",27740
"[{'cast_id': 21, 'character': 'Professor Aronnax', 'credit_id': '52fe4377c3a36847f8056303', 'gender': 2, 'id': 16554, 'name': 'Richard Crenna', 'order': 0, 'profile_path': '/nWtMvMnLqGjlIGWNXjshgxsHDih.jpg'}, {'cast_id': 22, 'character': 'Capt. Nemo', 'credit_id': '52fe4377c3a36847f8056307', 'gender': 2, 'id': 29068, 'name': 'Ben Cross', 'order': 1, 'profile_path': '/oSGwl0y9ZQOKDYXbrEd2zeid1Bq.jpg'}, {'cast_id': 23, 'character': 'Sophie', 'credit_id': '52fe4377c3a36847f805630b', 'gender': 1, 'id': 13364, 'name': 'Julie Cox', 'order': 2, 'profile_path': '/icExWSOBj49hyqhXSo3elQekI3L.jpg'}]","[{'credit_id': '52fe4376c3a36847f805628d', 'department': 'Directing', 'gender': 2, 'id': 20412, 'job': 'Director', 'name': 'Michael Anderson', 'profile_path': None}]",2965
"[{'cast_id': 3, 'character': 'Desmond Simkins', 'credit_id': '52fe44bc9251416c9101b1a1', 'gender': 2, 'id': 40941, 'name': 'Kenneth Williams', 'order': 0, 'profile_path': '/fKKlqPmvq7CpnqqvD2TzsRnPXEw.jpg'}, {'cast_id': 4, 'character': 'Daphne Honeybutt', 'credit_id': '52fe44bc9251416c9101b1a5', 'gender': 1, 'id': 40942, 'name': 'Barbara Windsor', 'order': 1, 'profile_path': '/xjp8FpTnNM36KeasHQxIt1sVNaR.jpg'}, {'cast_id': 5, 'character': 'Harold Crump', 'credit_id': '52fe44bc9251416c9101b1a9', 'gender': 2, 'id': 40943, 'name': 'Bernard Cribbins', 'order': 2, 'profile_path': '/uxpXeSHWOJvDnozRaYr7tixWmHk.jpg'}]","[{'credit_id': '52fe44bc9251416c9101b197', 'department': 'Directing', 'gender': 2, 'id': 40940, 'job': 'Director', 'name': 'Gerald Thomas', 'profile_path': None}]",32109
"[{'cast_id': 2, 'character': 'Ensign Price', 'credit_id': '539ef8450e0a266797000042', 'gender': 2, 'id': 78902, 'name': 'Frank Albertson', 'order': 1, 'profile_path': '/unqCQDMgquwp9cCdlN9pyiYzaPJ.jpg'}, {'cast_id': 3, 'character': 'Costello', 'credit_id': '539ef85d0e0a2667f6000053', 'gender': 2, 'id': 9091, 'name': 'J. Farrell MacDonald', 'order': 2, 'profile_path': '/7FFR9E9T4SsLFL27cYqLSjmzWV1.jpg'}, {'cast_id': 4, 'character': 'Kaufman', 'credit_id': '539ef8760e0a26678b000057', 'gender': 2, 'id': 74876, 'name': 'Warren Hymer', 'order': 3, 'profile_path': '/qKtWJTYuhNxZBH8vXQKHSXjq1Ny.jpg'}]","[{'credit_id': '52fe4ca1c3a36847f82378fb', 'department': 'Directing', 'gender': 0, 'id': 8500, 'job': 'Director', 'name': 'John Ford', 'profile_path': '/pE9jDz7A7ZtHVnNDiuiSVBwnjL6.jpg'}]",166643
"[{'cast_id': 1, 'character': 'Alex Jones', 'credit_id': '52fe4517c3a368484e047ed1', 'gender': 2, 'id': 57970, 'name': 'Alex Jones', 'order': 0, 'profile_path': '/pB0gZapJuw4QGhNRRiJf4qzdC92.jpg'}]","[{'credit_id': '52fe4517c3a368484e047ed7', 'department': 'Directing', 'gender': 2, 'id': 57970, 'job': 'Director', 'name': 'Alex Jones', 'profile_path': '/pB0gZapJuw4QGhNRRiJf4qzdC92.jpg'}]",26750
"[{'cast_id': 2, 'character': 'Kati', 'credit_id': '52fe4340c3a36847f8045c9b', 'gender': 0, 'id': 23169, 'name': 'Anna Maria Sturm', 'order': 0, 'profile_path': '/wLp3eZmQ8Njax9pgo06E9LfZ2KC.jpg'}, {'cast_id': 3, 'character': 'Jo', 'credit_id': '52fe4340c3a36847f8045c9f', 'gender': 1, 'id': 23170, 'name': 'Rosalie Thomass', 'order': 1, 'profile_path': '/d4bhzkAeWAFjxOqAvGVPNMizRfA.jpg'}, {'cast_id': 4, 'character': 'Rocky', 'credit_id': '52fe4340c3a36847f8045ca3', 'gender': 0, 'id': 23171, 'name': 'Ferdinand Schmidt-Modrow', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4340c3a36847f8045ccb', 'department': 'Directing', 'gender': 0, 'id': 18710, 'job': 'Director', 'name': 'Marcus H. Rosenmüller', 'profile_path': None}]",2195
"[{'cast_id': 5, 'character': 'Alexander', 'credit_id': '52fe44cac3a36847f80aa2bd', 'gender': 0, 'id': 18725, 'name': 'Markus Krojer', 'order': 0, 'profile_path': '/kj7nOJ6Ibg1rf7rUpcL1y0XbXVA.jpg'}, {'cast_id': 6, 'character': 'Klari', 'credit_id': '535eb83f0e0a264fde006aad', 'gender': 1, 'id': 41167, 'name': 'Brigitte Hobmeier', 'order': 1, 'profile_path': '/vu2zlmdJaJZsIN1Am5b72ma2w92.jpg'}, {'cast_id': 7, 'character': 'Herr Ametsbichler', 'credit_id': '535eb8500e0a264fd5006b39', 'gender': 0, 'id': 39905, 'name': 'Josef Hader', 'order': 2, 'profile_path': '/gv6KOEHLKY6Sh4za8KmGCCfJ7sJ.jpg'}]","[{'credit_id': '52fe44cac3a36847f80aa2a7', 'department': 'Directing', 'gender': 0, 'id': 18710, 'job': 'Director', 'name': 'Marcus H. Rosenmüller', 'profile_path': None}]",8948
"[{'cast_id': 2, 'character': 'Gopal', 'credit_id': '52fe49149251416c910a2043', 'gender': 2, 'id': 4920, 'name': 'Oliver Korittke', 'order': 0, 'profile_path': '/eq19WoGZCqexLDOKAPb0fXqSClx.jpg'}, {'cast_id': 3, 'character': 'Amrita - Lilis und Fabians Mutter', 'credit_id': '52fe49149251416c910a2047', 'gender': 1, 'id': 49628, 'name': 'Petra Schmidt-Schaller', 'order': 1, 'profile_path': '/yKQFHzVpgo4pnvzoouwacS9dde.jpg'}, {'cast_id': 4, 'character': 'Siddharta', 'credit_id': '52fe49149251416c910a204b', 'gender': 2, 'id': 40526, 'name': 'Georg Friedrich', 'order': 2, 'profile_path': '/fAlqZkiBB50B6xL5UK3b65f9Ddh.jpg'}]","[{'credit_id': '52fe49149251416c910a203f', 'department': 'Directing', 'gender': 0, 'id': 18710, 'job': 'Director', 'name': 'Marcus H. Rosenmüller', 'profile_path': None}]",84857
"[{'cast_id': 3, 'character': 'Georg', 'credit_id': '52fe4bb6c3a36847f8210af5', 'gender': 0, 'id': 675, 'name': 'Christian Ulmen', 'order': 0, 'profile_path': '/8kVG8RGO47mSRZ1ut0rxzbmFkKo.jpg'}, {'cast_id': 10, 'character': 'Emilie', 'credit_id': '52fe4bb6c3a36847f8210b11', 'gender': 1, 'id': 90119, 'name': 'Marie Leuenberger', 'order': 1, 'profile_path': '/mVVYSqO7qEfmdmHOKQcVBLdX4Wv.jpg'}, {'cast_id': 14, 'character': 'Pope Innozenz XIV', 'credit_id': '53ff95490e0a2658e60008a0', 'gender': 0, 'id': 39487, 'name': 'Nikolaus Paryla', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4bb6c3a36847f8210aed', 'department': 'Directing', 'gender': 0, 'id': 18710, 'job': 'Director', 'name': 'Marcus H. Rosenmüller', 'profile_path': None}]",117464
[],"[{'credit_id': '52fe4a919251416c750e67a1', 'department': 'Directing', 'gender': 2, 'id': 71797, 'job': 'Director', 'name': 'Alex Gibney', 'profile_path': '/jrPhIpKoBaeqcj0m7cG6ajkJmqV.jpg'}]",140481
"[{'cast_id': 1, 'character': 'Bugs Bunny (voice)', 'credit_id': '52fe4516c3a368484e047aff', 'gender': 2, 'id': 33923, 'name': 'Mel Blanc', 'order': 0, 'profile_path': '/uwu4kzZ0OtxVE88FtUDE5uMHIyK.jpg'}, {'cast_id': 3, 'character': 'Elmer Fudd (voice)', 'credit_id': '52fe4516c3a368484e047b09', 'gender': 0, 'id': 147117, 'name': 'Arthur Q. Bryan', 'order': 1, 'profile_path': '/ySsGpydoDadMrMyjajfmnQ0jqvE.jpg'}, {'cast_id': 4, 'character': '', 'credit_id': '52fe4516c3a368484e047b0d', 'gender': 1, 'id': 15098, 'name': 'June Foray', 'order': 2, 'profile_path': '/rb4iVQ5kP6m138i7CME4Uw5fzc7.jpg'}]","[{'credit_id': '52fe4516c3a368484e047b05', 'department': 'Directing', 'gender': 2, 'id': 100888, 'job': 'Director', 'name': 'Chuck Jones', 'profile_path': '/6JpwLPN4ugD5sw5Z0zjPQf6nhh8.jpg'}]",26730
"[{'cast_id': 2, 'character': 'José Luis Torrente', 'credit_id': '52fe42eec3a36847f802da19', 'gender': 2, 'id': 10847, 'name': 'Santiago Segura', 'order': 0, 'profile_path': '/lNWgadL9NksUCdSaiJRDBRsT8oB.jpg'}, {'cast_id': 3, 'character': 'Giannina Ricci', 'credit_id': '52fe42eec3a36847f802da1d', 'gender': 0, 'id': 17163, 'name': 'Yvonne Sciò', 'order': 1, 'profile_path': '/7zxVYc8LnYHAaDW5FIYY3KawqNp.jpg'}, {'cast_id': 4, 'character': 'Solís', 'credit_id': '52fe42eec3a36847f802da21', 'gender': 2, 'id': 19024, 'name': 'Javier Gutiérrez', 'order': 2, 'profile_path': '/qy8qEkPgnTFvdfXG2utW4feOwmF.jpg'}]","[{'credit_id': '52fe42eec3a36847f802da15', 'department': 'Directing', 'gender': 2, 'id': 10847, 'job': 'Director', 'name': 'Santiago Segura', 'profile_path': '/lNWgadL9NksUCdSaiJRDBRsT8oB.jpg'}]",1285
"[{'cast_id': 6, 'character': 'Matt', 'credit_id': '52fe48ad9251416c91094bc5', 'gender': 2, 'id': 75352, 'name': 'Ron Palillo', 'order': 0, 'profile_path': '/7WCLYyPhPNgnSBzZRJ5rhXGLJLx.jpg'}, {'cast_id': 7, 'character': 'Josie Carlyle', 'credit_id': '52fe48ae9251416c91094bc9', 'gender': 0, 'id': 602495, 'name': 'Abigail Wolcott', 'order': 1, 'profile_path': None}, {'cast_id': 9, 'character': 'Lucas Carlyle', 'credit_id': '5506f531c3a36862e9004ce1', 'gender': 0, 'id': 1154529, 'name': 'Carel Trichardt', 'order': 2, 'profile_path': '/iy5QYRxvKBjcvwmIPkPhrwZmXBx.jpg'}]","[{'credit_id': '52fe48ad9251416c91094ba9', 'department': 'Directing', 'gender': 0, 'id': 30942, 'job': 'Director', 'name': 'William A. Levey', 'profile_path': None}]",83613
"[{'cast_id': 6, 'character': '', 'credit_id': '53272f529251411708003ded', 'gender': 0, 'id': 25156, 'name': 'María Casares', 'order': 1, 'profile_path': '/vH9Tif8ZaK8yXzVusPdhjLpr4FQ.jpg'}, {'cast_id': 7, 'character': '', 'credit_id': '53272f5d9251411439003b04', 'gender': 0, 'id': 1301675, 'name': 'Jacques Pruvost', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4ab1c3a36847f81dc8c3', 'department': 'Directing', 'gender': 2, 'id': 11983, 'job': 'Director', 'name': 'Alain Resnais', 'profile_path': '/3gSyKBQHgpkYVVgkC149sW4RDRc.jpg'}]",109364
"[{'cast_id': 2, 'character': 'Richard Nader', 'credit_id': '52fe48acc3a368484e1050a5', 'gender': 2, 'id': 11477, 'name': 'Ray Liotta', 'order': 0, 'profile_path': '/o4jJSH3sri9dSIJwsCgT4de1535.jpg'}, {'cast_id': 3, 'character': 'Nick Nader', 'credit_id': '52fe48acc3a368484e1050a9', 'gender': 2, 'id': 53117, 'name': 'Dustin Milligan', 'order': 1, 'profile_path': '/n1vPVyn9lcd3c3u5CLMYmAAYcAc.jpg'}, {'cast_id': 5, 'character': 'Paul Dynan', 'credit_id': '52fe48acc3a368484e1050b3', 'gender': 2, 'id': 7431, 'name': 'Kevin Zegers', 'order': 2, 'profile_path': '/8IZWHzUElVhAyRqzWiCXzf7MHL4.jpg'}]","[{'credit_id': '52fe48acc3a368484e1050a1', 'department': 'Directing', 'gender': 2, 'id': 129097, 'job': 'Director', 'name': 'Aaron Woodley', 'profile_path': None}]",73818
"[{'cast_id': 4, 'character': 'Livy', 'credit_id': '52fe4737c3a36847f8129aa3', 'gender': 1, 'id': 41292, 'name': 'Keri Russell', 'order': 0, 'profile_path': '/6fZ5ceRvZtRkRm06HgaV4qCpJNY.jpg'}, {'cast_id': 5, 'character': 'Ray Singleton', 'credit_id': '52fe4737c3a36847f8129aa7', 'gender': 2, 'id': 22108, 'name': 'Skeet Ulrich', 'order': 1, 'profile_path': '/id0y6bKmNSpr2pYU2Qkiv11EyvR.jpg'}, {'cast_id': 6, 'character': 'Martha', 'credit_id': '52fe4737c3a36847f8129aab', 'gender': 1, 'id': 51544, 'name': 'Mare Winningham', 'order': 2, 'profile_path': '/hDaZAbMo9fLranbNDei5e0t8VjL.jpg'}]","[{'credit_id': '52fe4737c3a36847f8129a93', 'department': 'Directing', 'gender': 2, 'id': 43890, 'job': 'Director', 'name': 'Brent Shields', 'profile_path': None}]",47525
"[{'cast_id': 1, 'character': 'Roald Amundsen', 'credit_id': '52fe448fc3a36847f809d1a9', 'gender': 2, 'id': 738, 'name': 'Sean Connery', 'order': 0, 'profile_path': '/ce84udJZ9QRSR44jxwK2apM3DM8.jpg'}, {'cast_id': 2, 'character': 'Nurse Valeria', 'credit_id': '52fe448fc3a36847f809d1ad', 'gender': 1, 'id': 4959, 'name': 'Claudia Cardinale', 'order': 1, 'profile_path': '/trBLcdRy1jr6DJ46aV28UrG2ObW.jpg'}, {'cast_id': 8, 'character': 'Aviator Lundborg', 'credit_id': '52fe4490c3a36847f809d1cf', 'gender': 2, 'id': 37777, 'name': 'Hardy Krüger', 'order': 2, 'profile_path': '/3RhjxJ4ZzIzEzF6lP1HOVV3VT6z.jpg'}]","[{'credit_id': '52fe448fc3a36847f809d1b3', 'department': 'Directing', 'gender': 2, 'id': 108764, 'job': 'Director', 'name': 'Mikhail Kalatozov', 'profile_path': '/ggz6i31f6ddUS8nDhj1wXDp2JvZ.jpg'}]",8063
"[{'cast_id': 2, 'character': 'Lisa', 'credit_id': '52fe44edc3a368484e03ed69', 'gender': 0, 'id': 87492, 'name': 'Linda Bergström', 'order': 0, 'profile_path': None}, {'cast_id': 4, 'character': 'Bosse', 'credit_id': '52fe44edc3a368484e03ed6d', 'gender': 0, 'id': 87491, 'name': 'Henrik Larsson', 'order': 2, 'profile_path': None}, {'cast_id': 5, 'character': 'Britta', 'credit_id': '52fe44edc3a368484e03ed71', 'gender': 0, 'id': 94681, 'name': 'Ellen Demérus', 'order': 3, 'profile_path': None}]","[{'credit_id': '52fe44edc3a368484e03ed65', 'department': 'Directing', 'gender': 2, 'id': 5306, 'job': 'Director', 'name': 'Lasse Hallström', 'profile_path': '/tVnakJ0RWFj3eaUIJkzubTzmKXv.jpg'}]",26111
"[{'cast_id': 3, 'character': 'Antoine Doinel', 'credit_id': '52fe422ec3a36847f800a341', 'gender': 2, 'id': 1653, 'name': 'Jean-Pierre Léaud', 'order': 0, 'profile_path': '/dzkPODapVe4CSubEqI9ytTCqnZ7.jpg'}, {'cast_id': 4, 'character': 'Colette', 'credit_id': '52fe422ec3a36847f800a345', 'gender': 1, 'id': 3536, 'name': 'Marie-France Pisier', 'order': 1, 'profile_path': '/ev1Z86iGonOJ8v3yGR7alaak0gg.jpg'}, {'cast_id': 5, 'character': ""Colette's mother"", 'credit_id': '52fe422ec3a36847f800a349', 'gender': 1, 'id': 3537, 'name': 'Rosy Varte', 'order': 2, 'profile_path': '/loAcNrrW7LAmXFHI42xwBetd5ix.jpg'}]","[{'credit_id': '52fe422ec3a36847f800a337', 'department': 'Directing', 'gender': 0, 'id': 1650, 'job': 'Director', 'name': 'François Truffaut', 'profile_path': '/apCCV99N3FqB5NsEPqOzetlkprL.jpg'}]",256
"[{'cast_id': 5, 'character': 'Violette Nozière', 'credit_id': '52fe436ec3a36847f8053cd3', 'gender': 1, 'id': 17882, 'name': 'Isabelle Huppert', 'order': 0, 'profile_path': '/wGG9v1Uci3sfrbjt0bRXkLrTqjY.jpg'}, {'cast_id': 6, 'character': 'Germaine Nozière', 'credit_id': '52fe436ec3a36847f8053cd7', 'gender': 0, 'id': 19092, 'name': 'Stéphane Audran', 'order': 1, 'profile_path': '/10VUvyQgv2iU7hpgaI3uE05gRDe.jpg'}, {'cast_id': 7, 'character': 'Baptiste Nozière', 'credit_id': '52fe436ec3a36847f8053cdb', 'gender': 2, 'id': 24540, 'name': 'Jean Carmet', 'order': 2, 'profile_path': '/paygHY1hvidmLFg2aEsgfNF0AJI.jpg'}]","[{'credit_id': '52fe436ec3a36847f8053cbd', 'department': 'Directing', 'gender': 0, 'id': 19069, 'job': 'Director', 'name': 'Claude Chabrol', 'profile_path': '/wth1muwK6ZnwAHw2GPN631cUJpe.jpg'}]",2813
"[{'cast_id': 16, 'character': 'Blondie Bumstead', 'credit_id': '52fe43a7c3a36847f80652fb', 'gender': 1, 'id': 34178, 'name': 'Penny Singleton', 'order': 0, 'profile_path': '/k5LxEJuiMOQ2iYT8eQ902gWeEp4.jpg'}, {'cast_id': 17, 'character': 'Dagwood "" Dag "" Bumstead', 'credit_id': '52fe43a7c3a36847f80652ff', 'gender': 0, 'id': 34179, 'name': 'Arthur Lake', 'order': 1, 'profile_path': '/chiBhRfOok0NVQdkR5OvNQmORFB.jpg'}, {'cast_id': 18, 'character': 'Baby Dumpling Bumstead', 'credit_id': '52fe43a7c3a36847f8065303', 'gender': 2, 'id': 30223, 'name': 'Larry Simms', 'order': 2, 'profile_path': '/ltsYi0u4vZiL2SOW5EjeK0YYRMh.jpg'}]","[{'credit_id': '52fe43a7c3a36847f80652a3', 'department': 'Directing', 'gender': 0, 'id': 34170, 'job': 'Director', 'name': 'Frank R. Strayer', 'profile_path': None}]",3937
"[{'cast_id': 1, 'character': 'Felix the Cat (Voice)', 'credit_id': '52fe45f09251416c91043a2f', 'gender': 0, 'id': 115502, 'name': 'Chris Phillips', 'order': 0, 'profile_path': '/67G2MHc1Qs2ox2PDyQFxEhVSgYp.jpg'}, {'cast_id': 2, 'character': 'Princess Oriana (Voice)', 'credit_id': '52fe45f09251416c91043a33', 'gender': 0, 'id': 115503, 'name': ""Maureen O'Connell"", 'order': 1, 'profile_path': None}, {'cast_id': 3, 'character': 'The Duke of Zill / Wack Lizardi (voice) (as Peter Neuman)', 'credit_id': '52fe45f09251416c91043a37', 'gender': 0, 'id': 115504, 'name': 'Peter Newman', 'order': 2, 'profile_path': None}]","[{'credit_id': '5587ece192514179f6003987', 'department': 'Directing', 'gender': 0, 'id': 125457, 'job': 'Director', 'name': 'Tibor Hernádi', 'profile_path': None}]",36523
"[{'cast_id': 1000, 'character': 'Old Mr. Johnson', 'credit_id': '52fe48129251416c9107f399', 'gender': 0, 'id': 591947, 'name': 'Richard Condie', 'order': 0, 'profile_path': '/3CrO7P5VDvG6gu9zTL0eB7lFgxh.jpg'}]","[{'credit_id': '52fe48129251416c9107f39f', 'department': 'Directing', 'gender': 0, 'id': 1020087, 'job': 'Director', 'name': 'Cordell Barker', 'profile_path': '/14Co4Cg7OBBu19i1VtVNkSOD3Fw.jpg'}]",81424
"[{'cast_id': 2, 'character': 'himself', 'credit_id': '52fe4567c3a368484e05875d', 'gender': 0, 'id': 129268, 'name': 'Grant Page', 'order': 0, 'profile_path': None}, {'cast_id': 3, 'character': 'herself', 'credit_id': '52fe4567c3a368484e058761', 'gender': 0, 'id': 21445, 'name': 'Monique van de Ven', 'order': 1, 'profile_path': '/aWj57uYtAaMpg1xxoCJrkfXc8pL.jpg'}, {'cast_id': 4, 'character': '', 'credit_id': '52fe4567c3a368484e058765', 'gender': 0, 'id': 1031101, 'name': 'Margaret Gerard', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4567c3a368484e058759', 'department': 'Directing', 'gender': 0, 'id': 84981, 'job': 'Director', 'name': 'Brian Trenchard-Smith', 'profile_path': '/anSaodAfiDTQy9ycXHG7sxPx0QV.jpg'}]",27805
"[{'cast_id': 1004, 'character': 'Aslak', 'credit_id': '52fe49199251416c910a29d3', 'gender': 0, 'id': 931477, 'name': 'Kalervo Nissilä', 'order': 0, 'profile_path': None}, {'cast_id': 1005, 'character': 'Tsalkku-Nilla, Shaman', 'credit_id': '52fe49199251416c910a29d7', 'gender': 0, 'id': 931478, 'name': 'Arvo Lehesmaa', 'order': 1, 'profile_path': None}, {'cast_id': 1007, 'character': 'Pirjita', 'credit_id': '52fe49199251416c910a29e1', 'gender': 0, 'id': 931475, 'name': 'Mirjami Kuosmanen', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe49199251416c910a29c9', 'department': 'Directing', 'gender': 2, 'id': 931473, 'job': 'Director', 'name': 'Erik Blomberg', 'profile_path': None}]",84944
