genres,id,title
"[{'id': 878, 'name': 'Science Fiction'}]",47868,The First Men in the Moon
"[{'id': 18, 'name': 'Drama'}]",3168,Three-Step Dance
"[{'id': 18, 'name': 'Drama'}]",128508,Pretty Butterflies
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3480,The Old Gun
"[{'id': 18, 'name': 'Drama'}]",5063,The Passerby
"[{'id': 18, 'name': 'Drama'}]",3423,The Things of Life
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",124857,Trojan Eddie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",80346,Nobody Knows Anything!
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",144910,Suppose They Gave a War and Nobody Came?
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",110390,A Pigeon Sat on a Branch Reflecting on Existence
"[{'id': 53, 'name': 'Thriller'}]",72784,The Loft
"[{'id': 18, 'name': 'Drama'}]",88599,Karen Cries on the Bus
"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",167810,Lost River
[],125305,Landscape Suicide
"[{'id': 99, 'name': 'Documentary'}]",97046,Deseret
"[{'id': 878, 'name': 'Science Fiction'}]",27873,Battletruck
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",93939,The Shuttered Room
"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",169800,The Retrieval
"[{'id': 27, 'name': 'Horror'}]",89720,Kiss of the Tarantula
[],110123,Incredible Rocky Mountain Race
"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",110555,Street Days
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",56511,Fantômas: Juve Against Fantômas
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",56515,Fantômas: The False Magistrate
"[{'id': 35, 'name': 'Comedy'}]",44191,Loose Screws
"[{'id': 35, 'name': 'Comedy'}]",93116,Valet Girls
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",107625,The Proud Ones
"[{'id': 37, 'name': 'Western'}]",143747,"$1,000 on the Black"
"[{'id': 37, 'name': 'Western'}, {'id': 9648, 'name': 'Mystery'}]",64650,Sartana the Gravedigger
"[{'id': 37, 'name': 'Western'}]",115353,One Damned Day at Dawn... Django Meets Sartana!
[],83140,"I Am Sartana, Trade Your Guns for a Coffin"
"[{'id': 35, 'name': 'Comedy'}]",27866,Kevin Hart: I'm a Grown Little Man
"[{'id': 37, 'name': 'Western'}]",5519,Finders Killers
"[{'id': 37, 'name': 'Western'}]",150704,Four Gunmen of the Holy Trinity
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",86637,Ricco
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",83132,St. Louis Blues
[],102533,Stormy Weather
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",110227,The Borrowers
"[{'id': 35, 'name': 'Comedy'}]",140383,Keep an Eye on Amelia
"[{'id': 35, 'name': 'Comedy'}]",110553,Austin High
[],138394,Monty Python - Almost the Truth (The Lawyer's Cut)
"[{'id': 28, 'name': 'Action'}]",69569,Mark Strikes Again
"[{'id': 53, 'name': 'Thriller'}]",90019,Magnum Cop
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6591,What Have You Done to Solange?
"[{'id': 80, 'name': 'Crime'}]",136576,Counselor at Crime
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8014,Valley of Flowers
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",81684,The Gruffalo's Child
"[{'id': 35, 'name': 'Comedy'}]",37727,Jönssonligan får guldfeber
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",37731,Jönssonligans största kupp
"[{'id': 35, 'name': 'Comedy'}]",171427,Studentfesten
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8743,At Point Blank
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",86835,Knight of Cups
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8906,Cloud 9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",107357,The Man Who Wouldn't Die
[],175503,From Morn to Midnight
"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",107028,Green Ice
"[{'id': 18, 'name': 'Drama'}]",120122,Vesna Goes Fast
"[{'id': 18, 'name': 'Drama'}]",2141,James Dean
"[{'id': 18, 'name': 'Drama'}]",37058,I'm Here
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5602,The Common Man
"[{'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",152635,The Assassination
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",91571,And Hope to Die
"[{'id': 35, 'name': 'Comedy'}]",3004,Twelve Plus One
"[{'id': 35, 'name': 'Comedy'}]",142979,The Joy of Living
"[{'id': 80, 'name': 'Crime'}]",127092,Nick the Sting
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",100032,The Great Los Angeles Earthquake
"[{'id': 35, 'name': 'Comedy'}]",31547,Şaban Oğlu Şaban
[],105554,The Forgotten Space
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",7392,"Ilsa, Harem Keeper of the Oil Sheiks"
"[{'id': 35, 'name': 'Comedy'}]",158382,Hotel Hell Vacation
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",98554,Serving Life
"[{'id': 27, 'name': 'Horror'}]",104644,A Reflection of Fear
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",86508,Love Camp
[],175287,Lost and Found
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",95744,La montaña rusa
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",117913,The Testimony
[],69974,The Sea That Thinks
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",54796,Thicker than Water
[],173635,The Argyle Secrets
"[{'id': 10749, 'name': 'Romance'}, {'id': 99, 'name': 'Documentary'}]",126331,The Invisible Ones
"[{'id': 28, 'name': 'Action'}]",92309,The Monkey Hustle
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4274,Fort Saganne
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",129311,A Gun For Jennifer
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2993,One on Top of the Other
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",125141,Hell Behind the Bars
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",121493,A Summer in La Goulette
"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}]",6547,Schtonk!
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",25745,The Gamers
"[{'id': 27, 'name': 'Horror'}]",27706,The Night Child
"[{'id': 18, 'name': 'Drama'}]",118390,Venus in Furs
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",90015,Bandidos
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",119569,Marvel One-Shot: Item 47
"[{'id': 27, 'name': 'Horror'}]",89351,Daddy's Deadly Darling
"[{'id': 53, 'name': 'Thriller'}]",96631,Piggy
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",159652,Hank and Asha
[],66584,Le party
"[{'id': 27, 'name': 'Horror'}]",146380,The Legend of Bloody Jack
"[{'id': 99, 'name': 'Documentary'}]",113300,A Blank on the Map
"[{'id': 99, 'name': 'Documentary'}]",160874,The Third Reich: The Rise & Fall
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",110779,Urban Warriors
[],128588,Covert Action
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",45179,Xuxa in Crystal Moon
"[{'id': 99, 'name': 'Documentary'}]",83912,New Scenes from America
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",106326,The Adventurers
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",78124,Impy's Wonderland
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2963,The Impossible Voyage
"[{'id': 99, 'name': 'Documentary'}]",33229,Dickson Greeting
[],157152,Moving Alan
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",91908,Rings
"[{'id': 99, 'name': 'Documentary'}]",84176,Bestiary
"[{'id': 99, 'name': 'Documentary'}]",102807,Carcasses
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",106922,The incredible Paris Incident
"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",53769,Singapore
"[{'id': 27, 'name': 'Horror'}]",144204,Thanatomorphose
"[{'id': 27, 'name': 'Horror'}]",112454,Clown
"[{'id': 18, 'name': 'Drama'}]",85025,Memory Lane
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43871,Beloved Enemy
"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",5065,Carry On Cowboy
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",171045,Dead End
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",124521,Dead on Course
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",32941,The House Across the Lake
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",40681,Jailbait!
"[{'id': 18, 'name': 'Drama'}]",163631,Oliver's Story
"[{'id': 27, 'name': 'Horror'}]",109102,Picture Mommy Dead
"[{'id': 80, 'name': 'Crime'}]",169158,Standoff
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",158113,The Case of the Stuttering Bishop
"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",148410,The Case of the Velvet Claws
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",141978,They Rode West
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",154140,Men in White
"[{'id': 18, 'name': 'Drama'}]",97899,Magnificent Presence
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",101904,Through the Forest
"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",31347,Cardcaptor Sakura: The Sealed Card
"[{'id': 99, 'name': 'Documentary'}]",71591,The Linguists
"[{'id': 28, 'name': 'Action'}]",90086,Devil's Angels
[],100205,Baby Snakes
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",27036,Too Late for Tears
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",71910,Sitting Target
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",142408,Laissons Lucie faire !
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",144288,Berserk: The Golden Age Arc 3 - The Advent
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",125990,The Hunt for the Unicorn Killer
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}]",97593,Shark Kill
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",38198,Itinerary of a Spoiled Child
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",136070,Vengeance Can Wait
"[{'id': 27, 'name': 'Horror'}]",140441,Sadako 3D
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",26340,Delta Force 3: The Killing Game
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26113,Operation Thunderbolt
"[{'id': 35, 'name': 'Comedy'}]",90806,Hot T-Shirts
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",63590,Hospital Massacre
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",168538,"Nana, the True Key of Pleasure"
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5896,Bolero
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",71750,Sleeping Beauty
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",117428,Wild 90
[],117424,Maidstone
"[{'id': 18, 'name': 'Drama'}]",79570,Beat the Drum
"[{'id': 35, 'name': 'Comedy'}]",169656,Gorilla Bathes at Noon
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",83361,McCinsey's Island
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",136190,In the Shadow
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",106682,The Comeback
"[{'id': 18, 'name': 'Drama'}]",8371,Guter Junge
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",165027,Light Gradient
"[{'id': 18, 'name': 'Drama'}]",31413,Innocence
"[{'id': 99, 'name': 'Documentary'}]",108540,Bill W.
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",52980,"The Yakuza Papers, Vol. 2: Deadly Fight in Hiroshima"
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",79572,Execution Squad
[],161064,Filmistaan
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1269,The Vexxer
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1419,Vollidiot
"[{'id': 35, 'name': 'Comedy'}]",150056,Jesus liebt mich
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",5833,Casper's Haunted Christmas
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",96872,Superstar Goofy
"[{'id': 35, 'name': 'Comedy'}]",1615,Erkan & Stefan 2
"[{'id': 35, 'name': 'Comedy'}]",1616,Erkan & Stefan 3
"[{'id': 35, 'name': 'Comedy'}]",2169,Manta - Der Film
"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6172,My Führer
"[{'id': 18, 'name': 'Drama'}]",78313,Stopped on Track
"[{'id': 35, 'name': 'Comedy'}]",1915,"Manta, Manta"
"[{'id': 18, 'name': 'Drama'}]",160171,Closed Curtain
"[{'id': 37, 'name': 'Western'}]",138486,Arrow In The Dust
"[{'id': 18, 'name': 'Drama'}]",153162,Calling Dr. Kildare
"[{'id': 37, 'name': 'Western'}]",103164,Copper Canyon
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",91628,Three Quarter Moon
"[{'id': 35, 'name': 'Comedy'}]",4436,Kein Bund für's Leben
[],106268,Breaking Point
"[{'id': 37, 'name': 'Western'}]",167262,Cattle Annie and Little Britches
"[{'id': 35, 'name': 'Comedy'}]",58920,Lost in a Harem
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",140212,Confession of Murder
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",53435,"A Man, a Woman and a Bank"
"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",131739,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet"
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2189,Tomboy
[],163523,14 Going on 30
"[{'id': 18, 'name': 'Drama'}]",142216,Quarterback Princess
[],117509,Wimps
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",46578,Cheerleaders' Wild Weekend
"[{'id': 35, 'name': 'Comedy'}]",40817,Kiss Me Again
"[{'id': 35, 'name': 'Comedy'}]",30723,Cavegirl
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",58411,Cannibal Girls
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",90888,Monster High
"[{'id': 18, 'name': 'Drama'}]",104043,Old Enough
"[{'id': 35, 'name': 'Comedy'}]",31086,Gorp
"[{'id': 35, 'name': 'Comedy'}]",56379,Beach House
"[{'id': 35, 'name': 'Comedy'}]",84777,Gimme an 'F'
"[{'id': 35, 'name': 'Comedy'}]",72178,One Night Only
"[{'id': 35, 'name': 'Comedy'}]",105246,Basic Training
"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",71697,Ghost Chase
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",158852,Tomorrowland
"[{'id': 10769, 'name': 'Foreign'}]",136345,Ballerina
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",26574,Dudes
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",88744,The Woman with the 5 Elephants
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",62008,Good Deeds
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",26569,The 7 Grandmasters
"[{'id': 99, 'name': 'Documentary'}]",145474,The Invisible Men
"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",132128,Voices of the Andes
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",92389,Badge 373
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3164,Frankenstein 1970
"[{'id': 18, 'name': 'Drama'}]",46915,King Lear
"[{'id': 10402, 'name': 'Music'}]",94739,The Duke Is Tops
[],147264,The Outsider
"[{'id': 80, 'name': 'Crime'}]",45679,The System
"[{'id': 99, 'name': 'Documentary'}]",165321,Way Beyond Weight
"[{'id': 18, 'name': 'Drama'}]",128614,"Like Father, Like Son"
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",91683,Edge of Sanity
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",32029,The Domino Principle
"[{'id': 37, 'name': 'Western'}]",96337,Zandy's Bride
[],144498,To Find a Man
"[{'id': 18, 'name': 'Drama'}]",154276,The Stone Boy
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",142115,Five Dances
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",114003,Jersey Shore Shark Attack
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",46808,Darkness in Tallinn
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",132342,The Liberator
"[{'id': 99, 'name': 'Documentary'}]",174615,Return to Source: The Philosophy of The Matrix
[],143525,I'm Afraid
"[{'id': 35, 'name': 'Comedy'}]",85966,Night Call Nurses
"[{'id': 99, 'name': 'Documentary'}]",54732,Silly Little Game
"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",73529,Mardock Scramble: The First Compression
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",50794,The Even Stevens Movie
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",168864,GMO OMG
"[{'id': 35, 'name': 'Comedy'}]",100830,Radiostars
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",118762,Our Brief Eternity
"[{'id': 878, 'name': 'Science Fiction'}]",31042,Target Earth
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",72953,Devil's Bible
"[{'id': 12, 'name': 'Adventure'}]",106824,"Bomba, the Jungle Boy"
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",86768,5 Steps to Danger
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",142150,Kidnapped
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",170315,The Ceremony
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",155597,All Screwed Up
"[{'id': 18, 'name': 'Drama'}]",142358,A Night Full of Rain
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}]",59810,The Least of These
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",63187,The Sinner
"[{'id': 18, 'name': 'Drama'}]",89315,Terror Express
"[{'id': 99, 'name': 'Documentary'}]",173205,Girl Rising
"[{'id': 99, 'name': 'Documentary'}]",105972,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie"
"[{'id': 18, 'name': 'Drama'}]",39412,Emmanuelle 3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",61108,Emmanuelle 6
[],146270,Vaastav: The Reality
"[{'id': 10769, 'name': 'Foreign'}]",31524,Sarfarosh
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",84300,L
[],139215,Garrison Keillor: The Man on the Radio in the Red Shoes
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",134126,A Company Man
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",150230,Kill 'em All
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2192,Temple of the White Elephant
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",3701,Gang War in Milan
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",3699,Seven Blood-Stained Orchids
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",105079,A Quiet Place to Kill
[],104513,Doug Stanhope: Before Turning the Gun on Himself
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",135214,The Last Sentence
"[{'id': 18, 'name': 'Drama'}]",160768,Jimmy P.
[],75947,Charlie Bubbles
"[{'id': 99, 'name': 'Documentary'}]",113374,Kissinger
"[{'id': 18, 'name': 'Drama'}]",85129,Variety
"[{'id': 99, 'name': 'Documentary'}]",171755,Genius on Hold
"[{'id': 99, 'name': 'Documentary'}]",128766,The Fruit Hunters
"[{'id': 99, 'name': 'Documentary'}]",133741,Radio Unnameable
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",42413,The Workshop
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",168758,LFO
"[{'id': 53, 'name': 'Thriller'}]",149868,Hush
"[{'id': 99, 'name': 'Documentary'}]",130612,Harry Dean Stanton: Partly Fiction
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",164286,Down and Dangerous
[],147055,Barnum!
"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",172747,Duel of Champions
